text,label
"['기사', '만', '보다', '코끝', '찡', '눈물', '핑', '이네', '평생', '엔', '저런', '진심', '어리다', '하다', '선생', '은', '단', '명도', '없다', '다', '사립', '선생', '에', '당시', '엔', '돈', '봉투', '얘기', '만', '무성', '하다']",1
"['사우나', '라도', '만들다', '이건', '아니다', '않다']",0
"['유진', '바다', '변제', '해주다', '시작', '하다', '그림', '좋다']",0
"['스피카', '부터', '남다르다', '외모', '로', '초반', '에', '회사', '에서', '밀다', '주다', '지정도', '는', '되다', '있다', '대기', '만성', '도', '있다', '늦다', '않다', '부터', '꼭', '꽃길', '걷다']",0
"['안타깝다', '재능', '있다', '아티스트', '이다', '타인', '의', '이기심', '에', '이렇게', '돼다', '그래도', '남다', '팬', '많다', '같다', '얼른', '좋다', '모습', '으로', '복귀', '하다', '있다']",0
"['조선족', '분탕', '중국', '마오쩌둥', 'ㅈ', '병신', '에다가', '중국', '민족', '미개하다', '미국', '한테', '늘다', 'ㅈ', '털리다']",1
"['어기', '여', '차', '방아', '를', '돌리다']",1
"['원수연', '작가', '맞다', '불편하다', '안보', '면', '만인', '을', '청와대', '청원', '을', '한다는', '게', '우습다', '뿐', '청원', '에', '박원순', '오거돈', '성추행', '송영길', '엉덩이', '발언', '에', '문제', '삼은', '있다', '선택', '분노', '그만하다']",0
"['그만', '좀해', '라', '죽겄', '다기', '자', '들다', '기사', '그만', '라', '죽다', '나가야', '멈추다', '건가', '벌', '받다', '나오다', '알권리', '도', '이미', '충족', '돼다', '이상', '알다', '않다']",1
"['남궁민', '연기', '짱', '이다', '몰입도', '최고']",0
"['그냥', '밉다', '상', '손태영', '권상우', '처렁', '손태영', '밉다', '상한', '체', '아', '밉다', '상', '그냥', '일상', '인데', '왜', '올리다', '봉사', '하다', '올', '리지', '기부', '살기', '도', '힘드다', '밉다', '상', '짜증나다', '함']",1
"['와중', '에', '혹시', '박보검', '하고', '이번', '에는', '사귀다', '중인', '건가', '는', '자꾸', '밀려오다']",0
"['농농', '베트남']",1
"['정말', '항상', '존경', '하고', '응원', '하다', 'ㅜㅜ', '조의', '여왕', '부터', '정말', '최고', '이다', 'ㅜㅜㅜ', '사랑', '하다', '언니', 'ㅠㅠ']",0
"['왜', '로또', '를', '사지', '않다', 'ㅋ', '번호', '기억', '하다', '과거', '로', '간', '후', '로또', '사면', '1등', '되다', '좋다']",0
"['자지', '를', '용접', '하다', '버리다']",1
"['몬일', '일어나다', '좋다', '식', '으로', '이상하다', '요', '상하', '네', '라고', '댓글달다', '들다', '뭐', '냐']",0
"['누구', '냐', '듣보다', '들다', '요즘', '은', '일반인', '도', '돈', '치다', '받다', '기사', '써주다', '게', '야', '게', '나라', '냐']",1
"['본', '영주권', '있다', '다', '포기', '하고', '어제', '회사', '관', '두다', '오늘', '한국', '오다', '저', '하다', '칭찬', '해주다', '애국자', '새끼', '님', '아', 'ㅋㅋ']",1
"['너무', '이쁘다', '이영애']",0
"['외면', '완벽하다', '내면', '도', '완벽하다', '꼭', '존못', '년놈', '내면', '찾다', '외모', '전부', '아니다', '내면', '중요하다', '라는', '자체', '피해', '의식', '에서', '나오다', '무의식', '인', '말임', '니넨', '그냥', '못', '생기다', 'ㅋㅋ', '못', '생기다', '성격', '도', '베베', '꼬임', 'ㅇㄱㄹㅇ']",1
"['게뭐', '나쁘다', '예', '죠', '누구', '만나다', '헤어지다', '비유', '좋다', '않다']",0
"['새', '기', '뉴스', '로', '내다']",1
"['빨갱이', '새끼', '중공군', '벌이', '같다', '징', '넘다', '들다']",1
"['자기', '결혼', '에', '커리어', '단절됫다', '고', '하다', '능력', '없다', '아줌마', '드라마']",1
"['백', '돼지', '닮다', '헐다', '크다', '나다', '인생', '쫑', '이네', '찌', '감치', '고', '시', '공부', '로스쿨', '준비', '해', '라', '아니다', '의대', '를', '가다', '딸', '인데', '빽', '씨', '랑', '붕어빵', '면', '이건', '재앙', '이지', '재앙']",1
"['이효리', '씨', '방송', '에서', '술', '맥주', '소주', '등등', '암만', '가볍다', '음주', '라도', '삼가다', '해주다', '보기', '안좋다', '가끔', '가볍다', '마시다', '방송', '이니까', '보다']",0
"['애기', '뭐', '다', '똑같이', '이쁘다', '기다', 'ㅋㅋ']",0
"['아들', '낳다', '딸', '낳다', '부모', '은', '딸바보', '되다', '없다']",0
"['요', '짐애', '다', '이뿌다', '저렇게', '생기', '기도', '힘들겄다', '꼴', '에', '연예인', '이냐']",1
"['탐관', '오리', '에게는', '죽음', '을', '문', '재앙', '정부', '저격', '하다', '강원도', '산불', '나다', '시장', '이란', '넘다', '15시간', '씩', '이나', '평일', '에', '제주도', '여행', '하다', '자리', '비우다', '욕먹다', '하다']",1
"['여성신문', '진짜', '네이버', '에', '안보', '게', '못', '하다', '진짜', 'ㅅ', '끼', '은', '내놓다', '기사', '마다', '다', '이따위', '여']",1
"['우하하', '키', 'ㅣ', '득', '어쩌면', '조아', '일본', '에서', '활동', '하다', '팀', '은', '이제', '부터', '느', 'ㄴ', '아이즈', '당', '여러분', '아이즈', '에게', '모든', '걸', '겁', '시', '당', '사랑', '아이즈', '알라', '뷰', '그러쿠', '말다', '역시', '아지', '천재', '박사', '진', '심다', '사랑', '하다', '본', '시장', '은', '아이즈', '거', '다']",0
"['쵸', '비다', '선수', '도', '저', '듣다', '얼마나', '감동', '받다', '롤드컵', '에서', '를', '빛', '내주다', '쵸', '비다']",0
"['니', '하다', '짓거리', '딱', '설리', '야', '뒤', '를', '이어서', '골로', '가버리다', '스케치북', '이나', '올리다', '짓', '을', '하다']",1
"['오늘', '기안', '휴지', '로봇', '살리다', 'ㅋㅋ']",0
"['닐씨', '요', '상한', '게', '아니다', '예측', '모델', '변수', '설정', '과', '계산', '식이', '못', '되다', '같다', '누구', '한테', '맡기다', '개발', '하다', '모델', '개발', '후', '검증', '도', '제대로', '하고', '엉터리', '모델', '개발', '비', '다', '날리다', '같다', '국조', '하다', '모델', '개발', '과정', '개발', '모델', '검증', '제대로', '피드백', '하다', '아마', '개판', '이다', '같다']",0
"['주변', '보다', '다', '버', '는', '에', '맞추다', '게', '되어다', '있다', '근데', '기', '집년', '정신', '못', '차리다', '남자', '버', '는', '에', '비', '하다', '바라다', '많다', '그야말로', '헬', '게이트', '펼쳐지다', '남자', '고생', '하다', '이해', '하다', '에', '맞추다', '소', '확행', '며', '있다', '250', '벌다', '괜찮다', '거지']",1
"['그게', '왜', '그렇다', '알다', '그렇게', '하다', '좃되거등']",1
"['이제', '뭘', '보다', '남궁민', '의', '재', '발견', '어쩌나', '심심하다']",0
"['혹', '한기', '유격', '포대', '에서', '갖다', '존', '나안', '찢어지다', '물량', '넘치다', '보급', '계', '지다', '가위', '로', '찢다', '수량', '조절', '하다', '존나', '튼튼하다']",1
"['문재인', '은', '양반', '이네', '자', '슥', '은', '뭔', '멍멍', '이다']",1
"['아유', '이쁘다']",0
"['왜', '난', '얼굴', '제일', '이쁘다']",0
"['기자', '야', '너', '도', '인간', '이니']",1
"['다', '되다', '기생충', '잔치', '에', '재', '뿌리다', '방가', '방송', '과', '안현모', '다시다', '나서다', '자']",1
"['에잇', '밉다', 'ㅊ', '친놈', '아', '18', '세', '이상', '인데', '뭐', '심하다', '걍', '치다', '보다', '성', '인용', '으로', '정', '하다', '왜', '니', '나서다', '나대다', '조선시대', '도', '아니다']",1
"['얘', '랑', '아이유', '랑', '두다', '나이', '많다', '남자', '에', '대한', '이상하다', '뭔가', '있다', '봄']",1
"['소율', '한테', '많다', '보고', '배우다', 'ㅎ']",0
"['이수근', '안보', '고', '싶다']",0
"['의', '자식', '도', '있다', '고만하다', '좋다', '당', '도', '실명', '과', '이름', '을', '공개', '하다', '대놓고', '가족', '모두', '죽다', '고사', '지내다', '꼴', '같다']",0
"['솔', '약국', '아들', '정말', '재밌다', '보다', '드라마', 'ㅋㅋ', '보다']",0
"['요즘', '애', '은', '키', '커서', '48', '보다는', '하다', '5223', '이쁘다']",0
"['와남주혁', '머리', '저렇게', '하다', '진짜', '그레이', '랑', '형제', '라고', '해도', '믿다']",0
"['정신', '차리다', '일본', '불매', '운동', '지속', '하다']",0
"['스타킹', '발', '냄새', '노무', '좋다']",1
"['같다', '좌파', '새끼']",1
"['씹다', '새끼', '감성', '팔이', '로', '일베', '오다', '딸', '파다', '일베', '렙업', '하다', '호로', '새끼', 'ㅋㅋㅋ', 'ㅁㅈㅎ', '치다', '먹다']",1
"['김혜준', '귀엽다', '댕댕', '같다', '축하', '하다']",0
"['애미뒤졌놐', 'ㅋㅋ']",1
"['서', '인구', '싫다', '뭔가', '자꾸', '잼', 'ㅜ', 'ㅜ', '군더더기', '없다', '진도', '빠르다', '억지', '도', '없다', '연출자', '박수']",0
"['강현석', '못', '하다', '친구', '도', '하다', '없다']",0
"['자본주의', '를', '알다', '당장', '보다', '야하다', '다큐', '이다', '왜', '이렇게', '살다', '근본', '인', '이유', '를', '있다', '이다']",0
"['그냥', '다', '걸리다', '뒤지다', '넘다', '후딱', '가다', '그렇다', '이렇다', '죽', '저렇다', '죽', '같잖다']",1
"['ㅈㅈㅂㅁㅈㅎ', '어제', '꺼', '를', '치다', '올리다']",1
"['역시', '대단하다', '대단하다', '이렇다', '아이돌', '제', '조기', '이야', '역시', '짱', '짱', '이다']",1
"['코로나', '위험하다', '건가', '노약', '자만', '주의', '하다', '되다', '너무', '바하', '는', '거', '같다']",0
"['오늘', '니까', '딱', '공중파', '용', '으로', '짜다', '네', '여', '근', '대위', '님', '컨셉', '도', '살리다']",0
"['근데', '그건', '팩트', '임', 'ㅋㅋ', '팩트', '에', 'ㅂㄷ', '거리', '는', '조', '세다', '1', '징']",1
"['댓글', '왜', '이렇다', '진짜', '넘다', '한심하다']",0
"['사회생활', '해보다', '알걸', '김부', '장', '같다', '스타일', '회사', '에서', '정말', '없다', '있다', '은', '김부', '장님', '처럼', '적당하다', '정치', '이지', '못', '하다', '그래서', '윗', '선', '에', '미우다', '털', '박히다']",0
"['형식', '군', '왜', '거기', '서', '나오다', '좌파', '잔치', '에', '들러리', '서다', '가다']",1
"['갱', '북도', '홍어', '잠식', '많이', '돼다']",1
"['이선정', '씨', '팬', '은', '아니다', '길', '에서', '보다', '티비', '보다', '훨씬', '이쁘다', '시드라', '구', '요', '지내다', '응원', '드리다']",0
"['아니다', '자', '구원파', '면', '왜', '박진영', '죄', '지다', '양은', '파', '칠성파', '이렇다', '아니다', '노랗다', '리본', '치다', '달', '고', '다니다', '개돼지', '사이비종교', '보다', '빡세', '게', '세뇌', '당한', '애', '아니다', '솔', '끄다']",1
"['이재명', 'ㅅ', 'ㅐ', '기', '제', '정신', '아니다', '나라', '꼴', '망치다', '들다', '좌파', 'ㅅ', 'ㅐ', '기', '아', '국민', '다', '죽이다', '샘', '이냐', '니', '는', '현금', '10억', '이상갖고있으면서', '경기도', '도민', '한테', '빌리다', '갚다', '되다']",1
"['ㅋㅋ', '씨발']",1
"['힘내다', '고은님', '아래', '남충', '글', '뭐', '냐', '푸다', '평생', '연애', '못', '하고', '홀애비', '로', '살다', '가라', '니', '같다', '랑', '결혼', '하다', '자격', '읍', '다']",1
"['악마', '를', '보다', '인육', '먹다', '신', '인상', '이다']",0
"['부끄러움', '을', '모르다', '세', '키', '그렇다', '딱', '수준', '이지']",1
"['똑같이', '늙다', '팔리다']",1
"['얘', '네', '근데', '너무', '바', '떨다', 'ㅋㅋㅋ', '이해', '간다', '소속사', '슬슬']",0
"['이해', '하고', '못', '하다', '중요하다', '아니다', '그냥', '재미없다', '마지막', '투신', '은', '서바이벌게임', '같다', '중간', '에', '30분', '은', '졸다', '뭔', '지도', '모르다']",0
"['아니다', '쟤', '네', '맨날', '인스타', '하다', '맨날', '싸', '돌다', '댕기', '는', '공부', '하다', '있다', '싶다', 'ㅋㅋㅋ']",1
"['ㅠ', '둘', '결혼', '하다', '해주다']",0
"['요뇬', '요', '거', '요', '거', '으로', '너', '라']",1
"['눈물나다', 'ㅠㅠㅠ', '진짜', '아기', '엄마', '의', '마음', '을', '닮다', '천사', '같다']",0
"['아이', '엄마', '닮다', '다', '귀엽다']",0
"['ㅋㅋ', '미치다', '즉', '당하다', '하라', '마']",1
"['한혜진', '지조', '있다']",0
"['강한나', '는', '좋다', '기사', '올라오다', '거의', '없다']",0
"['공산당', '이네', '시바', '공부', '하다', '벌다', '모으다', '재산', '을', '강제', '로', '세', '금화', '시키다', '되다', '게', '공산당', '이지', '민주당', '똥', '을', '왜', '국민', '다', '해결', '하다', '선거', '도', '실명', '제로', '바꾸다', '뽑다', '벌레', '해결', '하다', '방식', '으로', '어짜피', '전라도', '는', '민주당', '100', '퍼', '니까', '이번', '세금', '은', '민주당', '지역', '인', '전라도', '에서만', '세금', '걷다', '엿같', '은', '문', '정부', '야', '대가리', '에', '빨갱이', '공산주의', '만', '박히다', '벌레', '아']",1
"['김현중', '침대', '녀']",1
"['왜', '불편하다', '쿵쾅', '뇬', '보다', '이쁘다', '새다', '거지', '뒤지다', '하다', '쿵쾅', '들다', '죽다', '설리', '무슨', '죄', '있다', 'ㅠㅠ']",1
"['아들', '왜', '나오다', 'ㅉㅉ', '완전', '등골', '빼먹다', '캥거루', '족']",1
"['니', '은', '꼼짝', '도', '하고', '눕다', '주제', '에', '왜', '이렇게', '바라다', '많다', 'ㅋㅋ', '남성', '의', '성', '매커니즘', '과', '쾌락', '포인트', '에', '대해', '서도', '니', '아랫', '도리', '주장', '하다', '반', '만큼은', '고민', '해보다', 'ㅋㅋㅋ', 'ㅗ']",1
"['문', '재앙', '주둥아리', '언제', '바로크', '칩니꽈']",1
"['남자', '은', '씨', '를', '말리다', '라고', '페미', '하다', '같다', '논리']",1
"['미국', '확', '진자', '조', '내다', '많다', '입국', '금지', '하다', '하다', '외치다', '왜', '갑자기', '아닥', '하고', '있다']",1
"['이렇다', '프로', '왜', '하다']",0
"['저', '면', '찍다', '넘어오다', '믿다', '철벽', '치다', '김치', '같다', '저렇게', '답장', '안온', '다용', '기', '고', '밀다', '부치다', '단', '밀다', '부치다', '철벽', '으로나', '오다', '미련', '없이', '바로', '접다', '그게', '너', '에게도', '좋다', '김치', '은', '오히려', '모습', '에', '올', '수도', '있다']",1
"['씨발', '존나', '무섭다', '네', '유관순', '열사', '님', 'ㅠㅠ']",1
"['오다', '보다', '등장', '씬', '최고다', '진짜']",0
"['일반', '살림살이', '한번', '풀다', '놓다', '핀란드', '인지', '보다']",0
"['잘못', '은', '하다', '한순간', '실수', '로', '자기', '인생', '도', '밑바닥', '으로', '떨어지다', '도', '불쌍하다', '드네', '요']",0
"['병신', '새끼']",1
"['에', '차', '있다', '들러붙어서', '뭐', '어쩌라고', 'ㅋㅋ']",1
['기생충'],1
"['난', '여유롭다', '않다']",0
"['부터', '매니저', '티비', '나오다', '니까', '꼬름', '하다', '생기다', '모자라', '보이드', '라', '운전', '도', '못', '해보다', '졸음', '운전', '으로', '보다']",1
"['관객', '에게', '자다', '설명', '하다', '못', '하다', '예술', '을', '좋다', '예술', '이라고', '하다', '없다', '하다']",0
"['육', '중환', '새끼', '가다', '결혼', '하다', '돈', '에', '미치다', '딴', '맘', '먹다']",1
"['출산', '과', '육아', '는', '이제', '국가', '인', '크다', '과제', '임', '육아휴직', '이라는', '정책', '만', '놓다', '나머지', '는', '기업', '에', '뜨다', '맡기다', '정책', '문제', '인', '듯', '대', '체인', '력', '을', '충분하다', '고용', '하다', '기업', '을', '지원', '늘다', '도', '공단', '하다', '아니다', '공공기관', '은', '휴직', '도', '엄청', '쓰다', '인력', '에', '대한', '대', '체인', '력', '을', '노상', '뽑다']",0
"['이렇다', '쓰레기', '를', '애', '보다', '네이버', '는', '뭐', '하다', '선정', '만화', '로', '돈벌이', '하다']",1
"['사전', '선거', '부정', '으로', '180', '석', '얻다', '범죄자', '정권', '민주당', '10', '창날놈', '문', '재앙', '이랑']",1
"['실루엣', '사진', '넘다', '무섭다', 'ㅜㅜ', '그렇다', '말다', 'ㅜㅜ', '왜돈', '명성', '다', '있다', '분', '왜', '그렇다', '스스로', '를', '귀하다', '하다', '어디', '해외', '여행', '이라도', '가다', '좋다', '거', '보고', '오다', 'ㅜㅜ']",0
"['ㅂ', '쉰', '대중교통', '밀집', '구역', '인데', '어케']",1
"['인생', 'ㅈㄴ', '불쌍하다', '흙', '수저', 'ㅠ']",1
"['이렇게', '하다', '제주도', '여성', '실종', '실검', '쏙', '들어가다', '어디', '로', '사라지다']",0
"['니', '시', '엄마', '도', '겪다', '되다', '물리다', '되다', 'ㅎㅎ', '니', '도', '마찬가지', '인', '시', '엄마', '되다', 'ㅋㅋ', '만', '고', '둘', '은', '모르다', 'ㅋ', '김치', '녀', '언', 'ㅋ']",1
"['마스크', '걸다', '밥', '치다', '먹다', 'ㅅ', '끼']",1
"['모이', '말다', '2', '미터', '거리', '두기', '않다', '다닥다닥', '붙다', '뭐', '하다']",0
"['런닝맨', '만', '안보', '6', '관왕', '재밌다']",0
"['근데', '지겹다', '않다', '매번', '같다', '패턴', '의', '어한첨', '추모', '는', '감사하다']",0
"['연애', '기사', '댓글', '막다', '정말', '하다']",0
"['신성록', '연기', '하다', '극', '캐릭터', '보고', '신성록', '까지', '싫어지다', '배우', '까지', '싫어지다', '연기', '하다', '연기', '하다', '근데', '드라마', '는', '재미없다', '딱', '1회', '보고', '도저히', '못', '보다', '신성록', '인성', '더럽다', '보이다', '연기', '를', '하다', '대다', '짝짝', '짝']",0
"['이성경', '왜케', '끄다', '이뿌다', '허구', '만', '특히', '크다', '눈알', '띙구렇', '게', '뜰', '졸귀', '여성', '여', '성하다', '이쁘다', '넘다', '이쁭거', '전작', '서현진', '보다', '훨낫다', '페미', '그만', '치다', '끄다', '부르다', '니', '문제']",1
"['오다', '오늘', '민간', '사찰', '고', '국정감사', '하다', '바로', '터', '트리', '는', '거', '보다']",0
"['장사', '되다', '옮기다', '좋다', '좋다', '동네', '로', '저', '면', '강남', '서', '2만원', '받다', '먹다', '은', '먹다', '9000원', '은', '진짜', '자원봉사', '네', '백종원', '체인', '땡', '도', '저', '갓', '성비', '전혀', '없다']",0
"['굳이', '시점', '에']",0
"['대', '깨문', '님', '들다', '나오다', '신랄하다', '북조선', '비판', '해주다', '통합', '당', '끄다', '끄다', '최고', '존엄', '문', '대통령', '얼굴', '에', '담배', '빵', '놓다', '북조선', '비판', '하다', '하다', '그냥', '저', '빨갱이', '밖에', '못', '들다']",1
"['외국', '서', '돈', '버는', '게', '좋다', '개돼지', '은', '사생활', '따지다', '씹선비', '인', '마냥', '갑질', '만', '해댐']",1
"['늘', '불행하다', '힘들다', '최자', '만나다', '그동안', '은', '행복하다', '같다']",0
"['배', '윤경', '예쁘다']",0
"['쿵쾅', '들이다', '만', '지랄']",1
"['김흥국', 'ㅡ', '19592018']",1
"['크러쉬', '정말', '사회생활', '하다', '아', '네', '요', '넘다', '보기', '좋다']",0
"['젠', '핸드폰', '노예', '에서', '벗다', '나야', '하다']",0
"['구하라', '벌금', '200만원', '전남친', '징역', '6', '개월', '에', '집행유예', '2년', '성폭력', '예방', '교육', '이수', '40시간', '끝']",0
"['역시', '크리스토퍼', '놀란', '은', '감독', '으로서', '인정', '받다', '밖에', '없다']",0
"['두다', '모르다', '안재현', '씨', '힘내다', '이혼', '은', '힘들다', '찢어지다', '망가지다', '맙시', '다']",0
"['이쁘다', '괜찮다']",0
"['자다', '가요', '사랑', '젠', '보내다', '기억', '추억', '모두', '잊다']",0
"['그나마', '블랙', '보단', '괜찮다', 'ㅋ']",0
"['다음', '차례', '구구단', '언능', '해', '라']",0
"['좋다', '아보', '이네', '부부', '는', '헤어지다', '천륜', '은', '못', '끊다']",0
"['오다', '엄마', '마음', '무너지다', '평생', '어찌', '살아가다', '꼬', '죽지', '못', '하다', '살아가다', '아이', '엄마', '엄마', '잘못', '아니다', '아이', '형', '을', '꼭', '지키다']",0
"['클라라', '집안', '과', '스펙', '서울대', '보다', '32', '계단', '높다', '스위스', '대학', '졸업', '6', '개국', '어', '구사', '아버지', '한때', '유럽', '차트', '15', '1', '위', '코리아나', '멤버', '딸', '부모', '재산', '1천억', '대', '추산', '스위스', '및', '유럽', '서', '사업가', '끝']",0
"['얼굴', '옆모습', '은', '두껍다', '아저씨', '얼굴', '처럼', '발달', '하고', '모습', '은', '갸름하다', '코', '는', '디게', '크다', '찌다', '쭉', '하고', '허리', '둘', '래', '20', '센치', '은', '한국', '맞다']",1
"['이재명', '을', '차기', '대통령', '으로', '다', '맞다', '이네', '읽다', '보다', '무뇌', '아', '무슨', '깊다', '뜻', '인지']",1
"['티비', '에', '아프다', '은', '나오다']",1
"['씁쓸하다', '김흥국', '씨', '돈벌이', '못', '하다', '면', '부인', '분', '도', '힘들다', '참다', '십여', '동안', '같이', '살다', '합치다', '얼마나', '힘들다', '이해', '는', '하다', '차다', '기러기', '가족', '문제', '의', '단', '인', '예']",0
"['좃선', '제목', '뽑다', '바라다', '너', '거', '정말', '폐간', '하다', '하다']",1
"['정우', '쓰레기', '연기', '에', '비', '하다', '진짜', '부산', '맞다', '로', '사투리', '부터', '연기', '자체', '너무', '어색']",1
"['너무', '안타깝다', '삼가다', '고인', '의', '명복', '을', '비다', '하늘나라', '에서', '부모님', '과', '아이', '를', '자다', '지키다']",0
"['감옥', '은', '일게이', '간다']",1
"['통신비', '이만원', '받다', '부모님', '전화', '요금', '명의', '변경', '까지', '하다', '하다', '누가', '통신비', '이만원', '달래', '국민', '세금', '이나', '올', '리지', '마르다', '주다', '젠', '부가세', '올리다', '하다', '알다']",0
"['비스티보이즈', '에', '하정우', '여자친구']",0
"['올바르다', '정신', '가지다', '분', '별로', '없다', '대부분', '추국', '스럽다']",0
"['조', '찌라시', '야', '니', '사주', '하다', '추미애', '창피', '라고', 'ㅋㅋ', '아구', '딱', '맞다', '떨어지다', '조', '찌라시', '새다', '발광하다', 'ㅐ']",1
"['ㅋㅋ', '사각형', '면', '모두', '아이폰', '특허', '침해', '랑', '같다', '거지', 'ㅋㅋ', '양', '아치', '행사']",0
"['아니다', '야', '재벌', '2', '세다', '학원', '강사', '따위', '를', '누가', '질투', '를', '하다', 'ㅋㅋㅋ', 'ㅋㅋㅋ', '은', '아니다', '그렇다', '경기', '어렵다', '취업', '난', '인데', '7등', '급', '은', '용접', '공', '같다', '노가다', '뛰다', '하다', '노가다', '비다', '해보다', 'ㅋㅋ', '걍', '씨발', '누구', '다', '화나다', 'ㅋㅋ', '지다', '스타', '강사', '니까', '저딴', '을', '편하다', '도하', '네', '씨발', '말나', '오는', '거지', '걍', '정', '미가', '뚝', '떨어지다']",1
"['어머니', '아버지', '계시다', '장병', '도', '있다', '있다', '그냥', '본인', '전화하다', '휴가', '복귀', '하다', '마음', '우울하다', '연장', '해달라다', '요청', '하다', '연장', '하다', '줍다']",0
"['한때', '한솥', '밥', '먹다', '진중권', '저', '진영', '에서', '잠시', '이탈', '하다', '좌파', '새끼', '는', '거', '저격', '하고', '있다', '저렇게', '주목', '받다', '우파', '라고', '무슨', '아가리', '닫다', '있다', '그렇다', '상황', '절대', '아니다']",1
"['정답', '빤스', '목사', '가다', '헌금', '을']",1
"['특히', '인터넷', '쇼핑', '좆', '같다', '문자', '랑', '번호', '입력', '하다', '필요없다', '지문', '한번', '갖다', '대면', '되다', '좋다']",1
"['너무', '근접', '샷', '아니다', '형님']",0
"['장도연', '양세형', '추가', '투입', '케미', '좋다', '나래', '와', '좋다']",0
"['더럽다', '추하다']",1
"['돈', '산다', '밉다', '있다', '나다']",0
"['누나', '쥬예즤', '주겅']",1
"['정신', '어려움', '을', '극복', '하고', '훌륭하다', '선하다', '영향력', '을', '주다', '으로', '성장하다', '진짜', '대단하다']",0
"['솔직하다', '솔지', '부르다', '보다', '하현우', '기록', '깨다', 'ㄷㄷㄷ']",0
"['잘못', '진우', '랑', '설다', '재결합', '하다', '절대', '안되다', '진우', '는', '엄마', '를', '못', '두다', '죄', '와', '바람', '핀', '죄값', '을', '받다', '야하다', '문', '태', '랑은', '인격', '자', '이고', '설다', '진심', '으로', '사랑', '하다', '태', '랑', '과', '설다', '결혼', '하다', '좋다']",0
"['뭔', '야', '이슬람', '원리', '주의자', '라면', '보수', '라고', '하다', '너', '무식하다', '보수', '의', '근간', '은', '자유', '민주주의', '인데', '저', '게', '어디가', '보수', '냐', 'ㅋㅋㅋ', '오히려', '댓', '통', '허수아비', '세우다', '종교', '지도자', '일당', '독재', '하다', '공산주의', '시스템', '인데']",1
"['대박', '돈', '도', '좋다', '꼭', '성공하다', '국민', '에게', '희망', '과', '용기', '를', '나라', '엔', '국격', '과', '한국', '의', '우월', '성', '을', '세계', '에', '알리다']",0
"['가다', '망하다', '안되다', '이유', '걸그룹', '독보', '톱', '블랙', '핑크', '이라도', '흥', '하다', '함']",0
"['아니다', '보기', '싫다', '보다', '는걸', '굳이', '한주', '치다', '들어오다', '보고', '욕', '치다', '쓰다', '병신', '게', '든', 'ㅈ', '문', '가인', '척', '끄다', '내리다', '거', '역겹다']",1
"['180', '이하', '호빗', '한남', '은', '결혼', '하다', '셈', 'ㅋ', '돈', '없다', '연애', '도', '하다', '셈', 'ㅋ', '니', '호빗', '유전자', '받다', '고통', '받다', '네', '후손', '은', '뭔', '죄임']",1
"['456', '으로', '끝', '낫다', '하다', '영화', '존나', '지겹다']",1
"['녀', '어쩌라구', '요', '아', '감주', '오늘', '여탕', '이네', '시발']",1
"['잘생기다', '애', '99', '의', '다', '따먹다', '다니다', '맞다', '모양', '이네', '솔직하다', '부럽다', '는', '돈', '고도', '따먹다', '힘드다', 'ㅠ']",1
"['지랄', '하다', '워마드쌍것들', '구라', '에', '30만', '낚', '만하', '다', '수준']",1
"['흠', '호란', '님', '흥', '하다']",0
"['최자', '를', '죽', '이라고', '민주당', '에서', '시키다', '엠', 'ㅂ', '신다', '소설', '로', '기사', '를', '쓰다', '쓰레기', '놈', '에게', '진실', '있다']",1
"['주말', '드라마', '인가요']",0
"['차태현', '씨', '굿굿굿', '이다']",0
"['드럽다', '재미없다', '유틀', '딱', '예능', '에', '드럽다', '재미없다', '화제', '성', '0', '프로', '퇴물', '걸그룹', '애가', '들어가다']",1
"['뚱뚱하다', '해도', '그래도', '애가', '진솔하다', '착하다', '문', '재앙', '마누라', '같이', '돼지', '백정', '같다', '가식', '이고', '인성', '도', '안좋다', '미우다', '국', '주다', '밉싱', '은', '아니다']",1
"['쾌차', '히', '시기', '를', '기원', '하다']",0
"['역시', '쪽바리', '놈', '은', '종이', '다']",1
"['나라', '썩다']",1
"['ㅊㅈ', '만나다', '많이', '바뀌다', '하다', '짘', 'ㅋㅋ']",0
"['비위', '지나', '보다', 'ㅋㅋ', '돈', '좋다', '하다']",1
"['대다', '깨물다', '들이다', '드디어', '미치다', '날뛰다', '구석', '은', '치우다', '댕기', '냐']",1
"['역시', '일베', '구더기', '모', '자리', '은']",1
"['ㅋㅋ', '작가', '소설', '과', '연기자', '연기', '에', '놀다', '꼴', '개꿀', '쟁이', '네']",0
"['애쓰다', '병신', '새끼', '아', 'ㅋㅋ']",1
"['자본주의', '공산주의', '보다', '효율', '으로', '작', '동', '한다는', '단', '인', '사례', '정부', '직접', '뛰어들다', '답', '없다', '공정하다', '거래', '를', '감독', '하다', '거나', '똑바로', '하다', '독과점', '인데', '어물', '쩡', '넘어가다', '말고', '합병', '승인', '불허', '라']",0
"['새끼', '올림픽', '드라마', '도', '찍다', '좆', '되다', '버리다', 'ㅋㅋ']",1
"['인간', '종이', '군']",1
"['전형', '인', '한국', '의', '아줌마', '상', '이지']",1
"['ㅆㄹㄱ', '오다', '같다', '한남', '무시', '하다', '팜므파탈', '나래', '씨']",1
"['지랄', '을', '하다', 'ㅋㅋㅋ']",1
